"ocid","release_id","id","awardID","title","description","status","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays","amount","currency","dateSigned"
"ocds-5wno2w-RE-PU-HEJCA-2025-049-87497","RE-PU-HEJCA-2025-049-87497-2025-03-22T12:40:18.154Z-compiled","2256888-RE-PU-HEJCA-2025-049","7901959-RE-PU-HEJCA-2025-049","","","terminated","2025-03-20T00:00:00-05:00","2025-03-28T00:00:00-05:00","","8","332722.62","USD","2025-03-20T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UPEC-2025-002-24327","RE-PU-UPEC-2025-002-24327-2025-03-28T11:49:42.414Z-compiled","2257500-RE-PU-UPEC-2025-002","7908967-RE-PU-UPEC-2025-002","","","terminated","2025-04-11T00:00:00-05:00","2026-04-11T00:00:00-05:00","","365","79132.80","USD","2025-03-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-029-87497","RE-PU-HEJCA-2025-029-87497-2025-04-09T12:54:42.658Z-compiled","2258634-RE-PU-HEJCA-2025-029","7910796-RE-PU-HEJCA-2025-029","","","terminated","2025-04-04T00:00:00-05:00","2026-04-04T00:00:00-05:00","","365","21192.92","USD","2025-04-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HE-1-2025-003-43246","RE-PU-HE-1-2025-003-43246-2025-05-02T12:28:55.261Z-compiled","2261287-RE-PU-HE-1-2025-003","7915896-RE-PU-HE-1-2025-003","","","terminated","2025-04-23T00:00:00-05:00","2026-01-21T00:00:00-05:00","","273","13830.24","USD","2025-04-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMTT-2025-002-706983","RE-PU-EPMTT-2025-002-706983-2025-04-12T13:19:22.462Z-compiled","2259153-RE-PU-EPMTT-2025-002","7920758-RE-PU-EPMTT-2025-002","","","terminated","2025-05-01T00:00:00-05:00","2026-05-01T00:00:00-05:00","","365","100000.00","USD","2025-04-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-002-52558","RE-PU-HEEE-2025-002-52558-2025-04-15T12:50:33.164Z-compiled","2259274-RE-PU-HEEE-2025-002","7913740-RE-PU-HEEE-2025-002","","","terminated","2025-04-01T00:00:00-05:00","2025-04-16T00:00:00-05:00","","15","89151.30","USD","2025-03-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ATV-2025-003-767154","RE-PU-ATV-2025-003-767154-2025-04-22T12:18:03.781Z-compiled","2259750-RE-PU-ATV-2025-003","7922818-RE-PU-ATV-2025-003","","","terminated","2025-04-15T00:00:00-05:00","2030-04-14T00:00:00-05:00","","1825","9456.60","USD","2025-04-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-BASEDU-2025-001-42111","RE-PU-BASEDU-2025-001-42111-2025-03-28T11:49:42.742Z-compiled","2257581-RE-PU-BASEDU-2025-001","7916498-RE-PU-BASEDU-2025-001","","","terminated","2025-03-26T00:00:00-05:00","2025-12-11T00:00:00-05:00","","260","59712.07","USD","2025-03-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MCSG-2025-001-747111","RE-PU-MCSG-2025-001-747111-2025-07-09T17:47:03.798Z-compiled","2271075-RE-PU-MCSG-2025-001","7907596-RE-PU-MCSG-2025-001","","","terminated","2025-04-14T00:00:00-05:00","2026-04-14T00:00:00-05:00","","365","29900.00","USD","2025-03-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEP-2025-00002-889479","RE-PU-HEP-2025-00002-889479-2025-07-12T17:10:40.793Z-compiled","2271484-RE-PU-HEP-2025-00002","7925802-RE-PU-HEP-2025-00002","","","terminated","2025-05-30T00:00:00-05:00","2025-06-14T00:00:00-05:00","","15","21096.72","USD","2025-05-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MDMQ-2025-27001-41357","RE-PU-MDMQ-2025-27001-41357-2025-04-05T13:12:35.871Z-compiled","2258293-RE-PU-MDMQ-2025-27001","7906584-RE-PU-MDMQ-2025-27001","","","terminated","2025-04-03T00:00:00-05:00","2026-01-13T00:00:00-05:00","","285","10219.42","USD","2025-04-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEP-2025-00001-889479","RE-PU-HEP-2025-00001-889479-2025-05-14T12:47:40.867Z-compiled","2262664-RE-PU-HEP-2025-00001","7917426-RE-PU-HEP-2025-00001","","","terminated","2025-04-24T00:00:00-05:00","2025-05-09T00:00:00-05:00","","15","14732.40","USD","2025-04-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HTMC-2025-002-2810","RE-PU-HTMC-2025-002-2810-2025-03-29T11:51:07.509Z-compiled","2256959-RE-PU-HTMC-2025-002","7904167-RE-PU-HTMC-2025-002","","","terminated","2025-03-19T00:00:00-05:00","2025-04-03T00:00:00-05:00","","15","264045.60","USD","2025-03-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CBMM-2025-002-22249","RE-PU-CBMM-2025-002-22249-2025-04-17T12:24:42.610Z-compiled","2259544-RE-PU-CBMM-2025-002","7919882-RE-PU-CBMM-2025-002","","","terminated","2025-04-10T00:00:00-05:00","2025-05-25T00:00:00-05:00","","45","16988.00","USD","2025-04-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-004-52558","RE-PU-HEEE-2025-004-52558-2025-04-15T12:50:33.542Z-compiled","2259305-RE-PU-HEEE-2025-004","7918152-RE-PU-HEEE-2025-004","","","terminated","2025-04-08T00:00:00-05:00","2025-05-08T00:00:00-05:00","","30","316450.80","USD","2025-04-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-050-87497","RE-PU-HEJCA-2025-050-87497-2025-06-04T15:42:39.434Z-compiled","2258740-RE-PU-HEJCA-2025-050","7916885-RE-PU-HEJCA-2025-050","","","terminated","2025-04-07T00:00:00-05:00","2025-07-06T00:00:00-05:00","","90","190988.83","USD","2025-04-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMOP-2025-04-741823","RE-PU-EPMMOP-2025-04-741823-2025-07-08T17:45:44.948Z-compiled","2261362-RE-PU-EPMMOP-2025-04","7926232-RE-PU-EPMMOP-2025-04","","","terminated","2025-06-18T00:00:00-05:00","2025-12-15T00:00:00-05:00","","180","248513.88","USD","2025-04-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GIR-Z8-2025-001-179419","RE-PU-GIR-Z8-2025-001-179419-2025-03-14T11:53:30.133Z-compiled","2255810-RE-PU-GIR-Z8-2025-001","7898862-RE-PU-GIR-Z8-2025-001","","","terminated","2025-03-11T00:00:00-05:00","2026-01-05T00:00:00-05:00","","300","14200.00","USD","2025-03-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADM-C-2025-001-55680","RE-PU-GADM-C-2025-001-55680-2025-04-05T13:12:39.990Z-compiled","2258410-RE-PU-GADM-C-2025-001","7922925-RE-PU-GADM-C-2025-001","","","terminated","2025-04-01T00:00:00-05:00","2025-09-28T00:00:00-05:00","","180","54691.00","USD","2025-04-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GIR-Z8-2025-02-179419","RE-PU-GIR-Z8-2025-02-179419-2025-04-15T12:50:34.893Z-compiled","2259244-RE-PU-GIR-Z8-2025-02","7926112-RE-PU-GIR-Z8-2025-02","","","terminated","2025-04-08T00:00:00-05:00","2026-01-03T00:00:00-05:00","","270","26538.73","USD","2025-04-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CELECEP-2025-08047-238940","RE-PU-CELECEP-2025-08047-238940-2025-08-12T22:25:37.903Z-compiled","2261718-RE-PU-CELECEP-2025-08047","7933682-RE-PU-CELECEP-2025-08047","","","terminated","2025-05-15T00:00:00-05:00","2025-07-14T00:00:00-05:00","","60","23400.00","USD","2025-05-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPAAGE-MEJIA-2025-01-384004","RE-PU-EPAAGE-MEJIA-2025-01-384004-2025-10-03T19:04:13.137Z-compiled","2282126-RE-PU-EPAAGE-MEJIA-2025-01","7929597-RE-PU-EPAAGE-MEJIA-2025-01","","","terminated","2025-04-09T00:00:00-05:00","2025-10-06T00:00:00-05:00","","180","4000.00","USD","2025-04-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMOVTZA-2025-001-720763","RE-PU-EMOVTZA-2025-001-720763-2025-05-10T12:45:59.624Z-compiled","2262375-RE-PU-EMOVTZA-2025-001","7933302-RE-PU-EMOVTZA-2025-001","","","terminated","2025-04-10T00:00:00-05:00","2025-05-10T00:00:00-05:00","","30","45000.00","USD","2025-04-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DD10D02AAOS-2025-01-574800","RE-PU-DD10D02AAOS-2025-01-574800-2025-06-24T17:03:40.354Z-compiled","2268745-RE-PU-DD10D02AAOS-2025-01","7933167-RE-PU-DD10D02AAOS-2025-01","","","terminated","2025-04-29T00:00:00-05:00","2025-05-14T00:00:00-05:00","","15","1569.88","USD","2025-04-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-001-868544","RE-PU-HGSQ-2025-001-868544-2025-08-12T22:25:37.506Z-compiled","2260363-RE-PU-HGSQ-2025-001","7924500-RE-PU-HGSQ-2025-001","","","terminated","2025-04-22T00:00:00-05:00","2025-05-12T00:00:00-05:00","","20","12800.00","USD","2025-04-21T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-005-54651","RE-PU-HCAM-2025-005-54651-2025-04-25T12:47:08.007Z-compiled","2260341-RE-PU-HCAM-2025-005","7931248-RE-PU-HCAM-2025-005","","","terminated","2025-04-22T00:00:00-05:00","2026-01-17T00:00:00-05:00","","270","399000.00","USD","2025-04-21T00:00:00-05:00"
"ocds-5wno2w-RE-PU-BASEDU-2025-002-42111","RE-PU-BASEDU-2025-002-42111-2025-04-02T12:01:26.486Z-compiled","2258011-RE-PU-BASEDU-2025-002","7922923-RE-PU-BASEDU-2025-002","","","terminated","2025-03-28T00:00:00-05:00","2025-12-13T00:00:00-05:00","","260","33080.19","USD","2025-03-28T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CCQA-HD-CHIMBACALLE-2025-01-80443","RE-PU-CCQA-HD-CHIMBACALLE-2025-01-80443-2025-04-09T12:54:42.889Z-compiled","2258711-RE-PU-CCQA-HD-CHIMBACALLE-2025-01","7912190-RE-PU-CCQA-HD-CHIMBACALLE-2025-01","","","terminated","2025-03-24T00:00:00-05:00","2025-04-03T00:00:00-05:00","","10","19776.00","USD","2025-03-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-AGUAPAS-2025-002-585093","RE-PU-AGUAPAS-2025-002-585093-2025-04-22T12:18:05.595Z-compiled","2259660-RE-PU-AGUAPAS-2025-002","7932646-RE-PU-AGUAPAS-2025-002","","","terminated","2025-04-01T00:00:00-05:00","2028-03-31T00:00:00-05:00","","1095","10260.73","USD","2025-04-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-002-868544","RE-PU-HGSQ-2025-002-868544-2025-04-22T12:18:05.899Z-compiled","2259786-RE-PU-HGSQ-2025-002","7930997-RE-PU-HGSQ-2025-002","","","terminated","2025-04-16T00:00:00-05:00","2026-02-25T00:00:00-05:00","","315","393362.16","USD","2025-04-16T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MINTEL-2025-001-236348","RE-PU-MINTEL-2025-001-236348-2025-04-24T12:46:24.017Z-compiled","2260218-RE-PU-MINTEL-2025-001","7926230-RE-PU-MINTEL-2025-001","","","terminated","2025-04-02T00:00:00-05:00","2026-04-02T00:00:00-05:00","","365","7473.36","USD","2025-04-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADG-2025-001-2620","RE-PU-GADG-2025-001-2620-2025-05-01T12:36:03.671Z-compiled","2260997-RE-PU-GADG-2025-001","7942789-RE-PU-GADG-2025-001","","","terminated","2025-04-22T00:00:00-05:00","2026-04-22T00:00:00-05:00","","365","42361.34","USD","2025-04-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCO-2025-001-26427","RE-PU-GADMCO-2025-001-26427-2025-04-12T13:19:21.708Z-compiled","2259093-RE-PU-GADMCO-2025-001","7914497-RE-PU-GADMCO-2025-001","","","terminated","2025-04-02T00:00:00-05:00","2026-01-02T00:00:00-05:00","","275","9776.00","USD","2025-04-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGONA-2025-001-730708","RE-PU-HGONA-2025-001-730708-2025-09-24T18:50:13.815Z-compiled","2280872-RE-PU-HGONA-2025-001","7920251-RE-PU-HGONA-2025-001","","","terminated","2025-04-14T00:00:00-05:00","2025-10-11T00:00:00-05:00","","180","74200.00","USD","2025-04-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DHG-2025-003-5702","RE-PU-DHG-2025-003-5702-2025-06-25T16:26:05.434Z-compiled","2269116-RE-PU-DHG-2025-003","7941462-RE-PU-DHG-2025-003","","","terminated","2025-04-24T00:00:00-05:00","2026-04-24T00:00:00-05:00","","365","13500.00","USD","2025-04-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMOP-2025-06-741823","RE-PU-EPMMOP-2025-06-741823-2025-05-13T12:39:55.341Z-compiled","2262127-RE-PU-EPMMOP-2025-06","7941895-RE-PU-EPMMOP-2025-06","","","terminated","2025-05-06T00:00:00-05:00","2026-05-06T00:00:00-05:00","","365","22059.00","USD","2025-05-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTM-2025-001-41046","RE-PU-UTM-2025-001-41046-2025-04-16T12:40:45.958Z-compiled","2259480-RE-PU-UTM-2025-001","7948237-RE-PU-UTM-2025-001","","","terminated","2025-04-11T00:00:00-05:00","2026-04-22T00:00:00-05:00","","376","266736.36","USD","2025-04-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-041-87497","RE-PU-HEJCA-2025-041-87497-2025-04-16T12:40:46.375Z-compiled","2259370-RE-PU-HEJCA-2025-041","7931886-RE-PU-HEJCA-2025-041","","","terminated","2025-04-14T00:00:00-05:00","2025-04-24T00:00:00-05:00","","10","237338.10","USD","2025-04-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-FMS-2025-001-283676","RE-PU-FMS-2025-001-283676-2025-04-01T11:58:26.425Z-compiled","2257802-RE-PU-FMS-2025-001","7907786-RE-PU-FMS-2025-001","","","terminated","2025-03-27T00:00:00-05:00","2026-03-27T00:00:00-05:00","","365","15350.00","USD","2025-03-27T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-006-54651","RE-PU-HCAM-2025-006-54651-2025-04-29T12:22:02.336Z-compiled","2260704-RE-PU-HCAM-2025-006","7936362-RE-PU-HCAM-2025-006","","","terminated","2025-04-25T00:00:00-05:00","2026-01-20T00:00:00-05:00","","270","265735.50","USD","2025-04-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMSA-2025-02-259318","RE-PU-EPMSA-2025-02-259318-2025-06-09T15:47:21.828Z-compiled","2266326-RE-PU-EPMSA-2025-02","7947343-RE-PU-EPMSA-2025-02","","","terminated","2025-06-03T00:00:00-05:00","2025-08-27T00:00:00-05:00","","85","11842.00","USD","2025-06-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADPP-2025-1-2426","RE-PU-GADPP-2025-1-2426-2025-07-02T17:36:22.499Z-compiled","2257659-RE-PU-GADPP-2025-1","7927313-RE-PU-GADPP-2025-1","","","terminated","2025-03-20T00:00:00-05:00","2025-03-22T00:00:00-05:00","","2","15000.00","USD","2025-03-20T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ISSFA-2025-001-2803","RE-PU-ISSFA-2025-001-2803-2025-05-06T12:30:41.212Z-compiled","2261496-RE-PU-ISSFA-2025-001","7949971-RE-PU-ISSFA-2025-001","","","terminated","2025-05-01T00:00:00-05:00","2026-02-15T00:00:00-05:00","","290","9843.48","USD","2025-05-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMOP-2025-07-741823","RE-PU-EPMMOP-2025-07-741823-2025-07-08T17:45:50.778Z-compiled","2269102-RE-PU-EPMMOP-2025-07","7953177-RE-PU-EPMMOP-2025-07","","","terminated","2025-06-20T00:00:00-05:00","2025-12-17T00:00:00-05:00","","180","17653.64","USD","2025-06-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEP-2025-00003-889479","RE-PU-HEP-2025-00003-889479-2025-09-30T18:59:22.371Z-compiled","2281540-RE-PU-HEP-2025-00003","7946768-RE-PU-HEP-2025-00003","","","terminated","2025-04-30T00:00:00-05:00","2025-05-15T00:00:00-05:00","","15","17830.26","USD","2025-04-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPA-2025-001-555086","RE-PU-EPA-2025-001-555086-2025-04-25T12:47:10.254Z-compiled","2260333-RE-PU-EPA-2025-001","7941885-RE-PU-EPA-2025-001","","","terminated","2025-04-23T00:00:00-05:00","2027-12-29T00:00:00-05:00","","980","83253.34","USD","2025-04-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-007-54651","RE-PU-HCAM-2025-007-54651-2025-04-25T12:47:10.136Z-compiled","2260366-RE-PU-HCAM-2025-007","7943047-RE-PU-HCAM-2025-007","","","terminated","2025-04-24T00:00:00-05:00","2025-10-21T00:00:00-05:00","","180","74970000.00","USD","2025-04-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-003-54651","RE-PU-HCAM-2025-003-54651-2025-05-01T12:36:05.885Z-compiled","2261013-RE-PU-HCAM-2025-003","7943632-RE-PU-HCAM-2025-003","","","terminated","2025-04-29T00:00:00-05:00","2026-06-18T00:00:00-05:00","","415","556074.11","USD","2025-04-28T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMAA-2025-001-50459","RE-PU-GADMAA-2025-001-50459-2025-06-27T16:23:33.976Z-compiled","2269444-RE-PU-GADMAA-2025-001","7916857-RE-PU-GADMAA-2025-001","","","terminated","2025-04-02T00:00:00-05:00","2030-04-01T00:00:00-05:00","","1825","31238.36","USD","2025-04-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-BASESM-2025-001-85929","RE-PU-BASESM-2025-001-85929-2025-03-22T12:40:18.458Z-compiled","2256886-RE-PU-BASESM-2025-001","7906022-RE-PU-BASESM-2025-001","","","terminated","2025-03-13T00:00:00-05:00","2025-11-13T00:00:00-05:00","","245","41060.12","USD","2025-03-13T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMEP-2025-03-36452","RE-PU-GADMEP-2025-03-36452-2025-06-11T15:48:53.498Z-compiled","2266724-RE-PU-GADMEP-2025-03","7923727-RE-PU-GADMEP-2025-03","","","terminated","2025-04-02T00:00:00-05:00","2026-01-05T00:00:00-05:00","","278","9230.90","USD","2025-04-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DIRNEA-2025-001-585577","RE-PU-DIRNEA-2025-001-585577-2025-04-25T12:47:11.057Z-compiled","2260368-RE-PU-DIRNEA-2025-001","7957216-RE-PU-DIRNEA-2025-001","","","terminated","2025-04-24T00:00:00-05:00","2025-12-30T00:00:00-05:00","","250","3677.95","USD","2025-04-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-003-868544","RE-PU-HGSQ-2025-003-868544-2025-04-29T12:22:03.877Z-compiled","2260647-RE-PU-HGSQ-2025-003","7951106-RE-PU-HGSQ-2025-003","","","terminated","2025-04-23T00:00:00-05:00","2025-06-22T00:00:00-05:00","","60","22010.00","USD","2025-04-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPCH-2025-0002-329706","RE-PU-EPCH-2025-0002-329706-2025-05-08T12:36:09.245Z-compiled","2261947-RE-PU-EPCH-2025-0002","7953500-RE-PU-EPCH-2025-0002","","","terminated","2025-04-14T00:00:00-05:00","2026-03-05T00:00:00-05:00","","325","4456.66","USD","2025-04-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-COGUAR-2025-00002-25964","RE-PU-COGUAR-2025-00002-25964-2025-06-25T16:26:09.707Z-compiled","2269106-RE-PU-COGUAR-2025-00002","7953857-RE-PU-COGUAR-2025-00002","","","terminated","2025-05-08T00:00:00-05:00","2026-02-02T00:00:00-05:00","","270","7121.52","USD","2025-05-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SPE-2025-00002-1045225","RE-PU-SPE-2025-00002-1045225-2025-04-09T12:54:43.693Z-compiled","2257858-RE-PU-SPE-2025-00002","7916635-RE-PU-SPE-2025-00002","","","terminated","2025-03-31T00:00:00-05:00","2026-03-31T00:00:00-05:00","","365","99268.13","USD","2025-03-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UIAD-2025-001-270725","RE-PU-UIAD-2025-001-270725-2025-04-30T12:29:38.928Z-compiled","2260842-RE-PU-UIAD-2025-001","7954448-RE-PU-UIAD-2025-001","","","terminated","2025-04-23T00:00:00-05:00","2025-12-19T00:00:00-05:00","","240","7212.60","USD","2025-04-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MDMQ-2025-1510-41357","RE-PU-MDMQ-2025-1510-41357-2025-06-04T15:44:09.656Z-compiled","2265536-RE-PU-MDMQ-2025-1510","7953899-RE-PU-MDMQ-2025-1510","","","terminated","2025-04-30T00:00:00-05:00","2026-01-15T00:00:00-05:00","","260","2374.20","USD","2025-04-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CELECEP-2025-06027-238940","RE-PU-CELECEP-2025-06027-238940-2025-06-04T15:44:10.471Z-compiled","2265733-RE-PU-CELECEP-2025-06027","7963119-RE-PU-CELECEP-2025-06027","","","terminated","2025-06-03T00:00:00-05:00","2025-11-30T00:00:00-05:00","","180","61235.00","USD","2025-05-13T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HVCM-2025-002-12070","RE-PU-HVCM-2025-002-12070-2025-06-11T15:47:36.453Z-compiled","2259526-RE-PU-HVCM-2025-002","7956389-RE-PU-HVCM-2025-002","","","terminated","2025-04-15T00:00:00-05:00","2025-05-05T00:00:00-05:00","","20","24890.00","USD","2025-04-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HOSNAG-2025-001-2706","RE-PU-HOSNAG-2025-001-2706-2025-04-10T12:37:45.663Z-compiled","2258790-RE-PU-HOSNAG-2025-001","7960760-RE-PU-HOSNAG-2025-001","","","terminated","2025-04-09T00:00:00-05:00","2025-12-05T00:00:00-05:00","","240","38493.00","USD","2025-04-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-001-54651","RE-PU-HCAM-2025-001-54651-2025-04-23T12:29:23.584Z-compiled","2260000-RE-PU-HCAM-2025-001","7922852-RE-PU-HCAM-2025-001","","","terminated","2025-04-23T00:00:00-05:00","2027-04-23T00:00:00-05:00","","730","245072.82","USD","2025-04-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-003-52558","RE-PU-HEEE-2025-003-52558-2025-04-16T12:40:43.032Z-compiled","2259362-RE-PU-HEEE-2025-003","7915559-RE-PU-HEEE-2025-003","","","terminated","2025-04-10T00:00:00-05:00","2025-04-25T00:00:00-05:00","","15","117000.00","USD","2025-04-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CCFFAA-2025-001-2539","RE-PU-CCFFAA-2025-001-2539-2025-04-30T12:29:36.657Z-compiled","2260989-RE-PU-CCFFAA-2025-001","7933813-RE-PU-CCFFAA-2025-001","","","terminated","2025-04-10T00:00:00-05:00","2026-01-05T00:00:00-05:00","","270","6999.93","USD","2025-04-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMTTM-2025-01-393608","RE-PU-EPMTTM-2025-01-393608-2025-06-03T15:38:55.863Z-compiled","2265426-RE-PU-EPMTTM-2025-01","7957698-RE-PU-EPMTTM-2025-01","","","terminated","2025-05-27T00:00:00-05:00","2025-08-25T00:00:00-05:00","","90","15810.00","USD","2025-05-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-006-87497","RE-PU-HEJCA-2025-006-87497-2025-04-23T12:29:24.258Z-compiled","2259010-RE-PU-HEJCA-2025-006","7924859-RE-PU-HEJCA-2025-006","","","terminated","2025-04-04T00:00:00-05:00","2025-04-14T00:00:00-05:00","","10","187207.20","USD","2025-04-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HDGDZ-2025-003-62010","RE-PU-HDGDZ-2025-003-62010-2025-08-12T22:25:38.396Z-compiled","2258931-RE-PU-HDGDZ-2025-003","7927512-RE-PU-HDGDZ-2025-003","","","terminated","2025-04-10T00:00:00-05:00","2025-05-10T00:00:00-05:00","","30","1188.66","USD","2025-04-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SENAEDDG-2025-01-124235","RE-PU-SENAEDDG-2025-01-124235-2025-05-07T12:36:38.951Z-compiled","2261623-RE-PU-SENAEDDG-2025-01","7971197-RE-PU-SENAEDDG-2025-01","","","terminated","2025-05-07T00:00:00-05:00","2025-08-05T00:00:00-05:00","","90","14870.30","USD","2025-05-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DNPJ-2025-001-183304","RE-PU-DNPJ-2025-001-183304-2025-04-30T12:29:38.528Z-compiled","2260853-RE-PU-DNPJ-2025-001","7943265-RE-PU-DNPJ-2025-001","","","terminated","2025-04-11T00:00:00-05:00","2025-07-10T00:00:00-05:00","","90","3690.00","USD","2025-04-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CDBC-2025-001-70988","RE-PU-CDBC-2025-001-70988-2025-05-01T12:36:04.466Z-compiled","2261016-RE-PU-CDBC-2025-001","7935227-RE-PU-CDBC-2025-001","","","terminated","2025-03-28T00:00:00-05:00","2026-01-12T00:00:00-05:00","","290","9829.64","USD","2025-03-28T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESNAQI-2025-001-2554","RE-PU-ESNAQI-2025-001-2554-2025-04-29T12:22:05.016Z-compiled","2260731-RE-PU-ESNAQI-2025-001","7967189-RE-PU-ESNAQI-2025-001","","","terminated","2025-04-25T00:00:00-05:00","2025-12-21T00:00:00-05:00","","240","16301.81","USD","2025-04-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADC-2025-18875-2616","RE-PU-GADC-2025-18875-2616-2025-04-29T12:22:04.893Z-compiled","2260632-RE-PU-GADC-2025-18875","7965282-RE-PU-GADC-2025-18875","","","terminated","2025-04-23T00:00:00-05:00","2026-10-22T00:00:00-05:00","","547","50235.48","USD","2025-04-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HSLO-2025-01-2580","RE-PU-HSLO-2025-01-2580-2025-05-09T12:33:30.018Z-compiled","2258857-RE-PU-HSLO-2025-01","7943043-RE-PU-HSLO-2025-01","","","terminated","2025-05-06T00:00:00-05:00","2025-09-03T00:00:00-05:00","","120","13690.00","USD","2025-04-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CNE-2025-001-2546","RE-PU-CNE-2025-001-2546-2025-04-11T12:58:45.202Z-compiled","2259016-RE-PU-CNE-2025-001","7935423-RE-PU-CNE-2025-001","","","terminated","2025-04-09T00:00:00-05:00","2026-04-11T00:00:00-05:00","","367","24975.00","USD","2025-04-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADPP-2025-4-2426","RE-PU-GADPP-2025-4-2426-2025-05-09T12:32:30.834Z-compiled","2257682-RE-PU-GADPP-2025-4","7950591-RE-PU-GADPP-2025-4","","","terminated","2025-03-31T00:00:00-05:00","2025-04-01T00:00:00-05:00","","1","13500.00","USD","2025-03-28T00:00:00-05:00"
