"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-RE-PU-DIGTAH-2025-001-2572","RE-PU-DIGTAH-2025-001-2572-2025-07-15T16:57:59.637Z-compiled","tender","EC-RUC-0968562100001-2572","FUERZA NAVAL","es","2025-07-15T12:05:06-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CEE-2025-008-2504","RE-PU-CEE-2025-008-2504-2025-07-17T16:58:58.647Z-compiled","tender","EC-RUC-1768007040001-2504","CUERPO DE INGENIEROS DEL EJERCITO","es","2025-07-17T12:05:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ANDEC-2025-003-467908","RE-PU-ANDEC-2025-003-467908-2025-09-18T19:27:18.308Z-compiled","tender","EC-RUC-0990001340001-467908","ACERIAS NACIONALES DEL ECUADOR SOCIEDAD ANONIMA (A.N.D.E.C.)","es","2025-09-18T14:35:33-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMTTM-2025-02-393608","RE-PU-EPMTTM-2025-02-393608-2025-08-20T18:23:44.294Z-compiled","tender","EC-RUC-0760046920001-393608","EMPRESA PUBLICA MUNICIPAL TERMINAL TERRESTRE DE MACHALA EP","es","2025-08-20T13:32:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESNACE-2025-003-2519","RE-PU-ESNACE-2025-003-2519-2025-08-21T18:41:32.333Z-compiled","tender","EC-RUC-1768026340001-2519","ESTACION NAVAL CENTRO","es","2025-08-21T13:48:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DNA-2025-004-178618","RE-PU-DNA-2025-004-178618-2025-09-11T19:52:09.172Z-compiled","tender","EC-RUC-1768040760001-178618","DIRECCION NACIONAL DE INVESTIGACION ANTIDROGAS","es","2025-09-11T14:59:02-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-FPL-DRPL-2025-00001-83294","RE-PU-FPL-DRPL-2025-00001-83294-2025-07-04T16:43:22.947Z-compiled","tender","EC-RUC-1160038990001-83294","FISCALIA DE LOJA","es","2025-07-04T11:49:37-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNACH-2025-005-124774","RE-PU-UNACH-2025-005-124774-2025-07-09T17:50:23.065Z-compiled","tender","EC-RUC-0660001840001-124774","Universidad Nacional de Chimborazo","es","2025-07-09T12:57:00-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGNGC-2025-004-818925","RE-PU-HGNGC-2025-004-818925-2025-07-05T17:50:54.603Z-compiled","tender","EC-RUC-0968606840001-818925","HOSPITAL GENERAL DEL NORTE DE GUAYAQUIL LOS CEIBOS","es","2025-07-05T12:52:07-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-UTMACH-2025-005-60177","RE-PU-UTMACH-2025-005-60177-2025-07-10T17:27:55.200Z-compiled","tender","EC-RUC-0760001580001-60177","Universidad Tecnica de Machala","es","2025-07-10T12:34:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-LICGUA-2025-00001-819223","RE-PU-LICGUA-2025-00001-819223-2025-07-08T17:48:28.266Z-compiled","tender","EC-RUC-0968606760001-819223","UNIDAD EDUCATIVA DE FUERZAS ARMADAS LICEO NAVAL GUAYAQUIL COMANDANTE RAFAEL ANDRADE LALAMA","es","2025-07-08T12:55:19-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CSAEC-2025-01-87300","RE-PU-CSAEC-2025-01-87300-2025-07-21T17:07:23.133Z-compiled","tender","EC-RUC-1360060020001-87300","CENTRO DE SALUD A - EL CARMEN","es","2025-07-21T12:12:55-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMASEO-EP-2025-003-276265","RE-PU-EMASEO-EP-2025-003-276265-2025-08-12T22:33:14.361Z-compiled","tender","EC-RUC-1768155310001-276265","EMPRESA PUBLICA METROPOLITANA DE ASEO","es","2025-08-12T18:23:58-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPCOTSA-2025-001-432323","RE-PU-EPCOTSA-2025-001-432323-2025-09-20T19:16:21.109Z-compiled","tender","EC-RUC-2360004350001-432323","EMPRESA PÚBLICA PROVINCIAL SANTO DOMINGO CONSTRUYE EP","es","2025-09-20T14:27:22-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-DD08D04QS-2025-00001-167462","RE-PU-DD08D04QS-2025-00001-167462-2025-07-16T16:57:24.571Z-compiled","tender","EC-RUC-0860004580001-167462","DIRECCION DISTRITAL 08D04 - QUININDE - SALUD","es","2025-07-16T12:03:58-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMMOP-2025-13-741823","RE-PU-EPMMOP-2025-13-741823-2025-07-23T17:00:51.762Z-compiled","tender","EC-RUC-1768154690001-741823","Empresa Publica Metropolitana de Movilidad y Obras Publicas","es","2025-07-23T12:08:30-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DIGMAT-2025-006-2465","RE-PU-DIGMAT-2025-006-2465-2025-07-15T17:01:03.134Z-compiled","tender","EC-RUC-1768011230001-2465","DIGMAT","es","2025-07-15T12:05:06-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CJ-2025-002-48787","RE-PU-CJ-2025-002-48787-2025-07-18T17:01:56.403Z-compiled","tender","EC-RUC-1768097520001-48787","Consejo de la Judicatura","es","2025-07-18T12:08:27-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMC-L-2025-04-38760","RE-PU-GADMC-L-2025-04-38760-2025-07-08T17:48:27.475Z-compiled","tender","EC-RUC-0560000380001-38760","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LATACUNGA","es","2025-07-08T12:55:18-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEEE-2025-009-52558","RE-PU-HEEE-2025-009-52558-2025-07-19T17:16:49.155Z-compiled","tender","EC-RUC-1768033980001-52558","Hospital Eugenio Espejo","es","2025-07-19T12:22:38-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMSL-2025-001-86907","RE-PU-GADMSL-2025-001-86907-2025-07-23T17:03:48.746Z-compiled","tender","EC-RUC-0860000670001-86907","Municipio de San Lorenzo","es","2025-07-23T12:08:31-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-SUBZONAAZUAY-2025-001-50866","RE-PU-SUBZONAAZUAY-2025-001-50866-2025-08-12T22:33:16.128Z-compiled","tender","EC-RUC-0160020110001-50866","SUBZONA AZUAY","es","2025-08-12T18:25:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNAE-2025-008-607247","RE-PU-UNAE-2025-008-607247-2025-10-06T19:35:54.100Z-compiled","tender","EC-RUC-1768181660001-607247","UNIVERSIDAD NACIONAL DE EDUCACION UNAE","es","2025-10-06T14:48:15-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-UG-2025-004-55840","RE-PU-UG-2025-004-55840-2025-07-16T16:57:25.103Z-compiled","tender","EC-RUC-0960002510001-55840","UNIVERSIDAD DE GUAYAQUIL","es","2025-07-16T12:03:59-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOCH-2025-02-53390","RE-PU-ESPOCH-2025-02-53390-2025-06-23T16:57:05.454Z-compiled","tender","EC-RUC-0660001250001-53390","ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO","es","2025-06-23T12:01:37-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGSQ-2025-007-868544","RE-PU-HGSQ-2025-007-868544-2025-07-16T16:57:15.990Z-compiled","tender","EC-RUC-1768189800001-868544","Hospital General del Sur de Quito","es","2025-07-16T12:03:59-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESNACE-2025-001-2519","RE-PU-ESNACE-2025-001-2519-2025-06-24T17:05:53.827Z-compiled","tender","EC-RUC-1768026340001-2519","ESTACION NAVAL CENTRO","es","2025-06-24T12:12:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ELEPCOSA-2025-016-32043","RE-PU-ELEPCOSA-2025-016-32043-2025-08-12T22:33:23.283Z-compiled","tender","EC-RUC-0590042110001-32043","EMPRESA ELECTRICA PROVINCIAL COTOPAXI S.A.","es","2025-08-12T18:23:57-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DNPJ-2025-015-183304","RE-PU-DNPJ-2025-015-183304-2025-07-09T17:53:22.276Z-compiled","tender","EC-RUC-1768048660001-183304","UDAF-EOD DIRECCION NACIONAL DE INVESTIGACION DE POLICIA JUDICIAL","es","2025-07-09T12:56:57-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EPN-2025-006-45554","RE-PU-EPN-2025-006-45554-2025-08-19T17:51:27.804Z-compiled","tender","EC-RUC-1760005620001-45554","ESCUELA POLITÉCNICA NACIONAL","es","2025-08-19T12:59:28-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADPE-2025-01-32109","RE-PU-GADPE-2025-01-32109-2025-08-12T22:33:23.461Z-compiled","tender","EC-RUC-0860000160001-32109","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ESMERALDAS","es","2025-08-12T18:24:33-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-185-87497","RE-PU-HEJCA-2025-185-87497-2025-08-12T22:33:24.050Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-08-12T18:24:43-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-021-54651","RE-PU-HCAM-2025-021-54651-2025-08-13T17:36:50.024Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-08-13T12:42:09-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTMACH-2025-004-60177","RE-PU-UTMACH-2025-004-60177-2025-07-10T17:27:54.098Z-compiled","tender","EC-RUC-0760001580001-60177","Universidad Tecnica de Machala","es","2025-07-10T12:34:28-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-PN-SZSDT-2025-00001-13416","RE-PU-PN-SZSDT-2025-00001-13416-2025-09-03T19:14:52.543Z-compiled","tender","EC-RUC-1768063620001-13416","SUBZONA SANTO DOMINGO DE LOS TSACHILAS","es","2025-09-03T14:21:54-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ETAPA-2025-04-312203","RE-PU-ETAPA-2025-04-312203-2025-07-15T17:03:07.815Z-compiled","tender","EC-RUC-0160050020001-312203","Empresa Pública Municipal de Telecomunicaciones, Agua Potable, Alcantarillado y Saneamiento de Cuenca ETAPA EP","es","2025-07-15T12:05:07-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-HGSF-2025-002-390394","RE-PU-HGSF-2025-002-390394-2025-08-12T22:33:29.765Z-compiled","tender","EC-RUC-1768161120001-390394","HOSPITAL GENERAL- SAN FRANCISCO","es","2025-08-12T18:24:53-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-IKIAM-2025-003-599302","RE-PU-IKIAM-2025-003-599302-2025-07-05T17:51:08.477Z-compiled","tender","EC-RUC-1768182040001-599302","UNIVERSIDAD REGIONAL AMAZÓNICA IKIAM","es","2025-07-05T12:52:07-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-UTB-2025-001-86764","RE-PU-UTB-2025-001-86764-2025-07-12T17:13:46.065Z-compiled","tender","EC-RUC-1260001110001-86764","UNIVERSIDAD TECNICA DE BABAHOYO","es","2025-07-12T12:22:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOL-2025-006-26822","RE-PU-ESPOL-2025-006-26822-2025-08-12T22:33:33.307Z-compiled","tender","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","es","2025-08-12T18:24:19-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MDMQ-2025-46001-41357","RE-PU-MDMQ-2025-46001-41357-2025-08-20T18:23:50.284Z-compiled","tender","EC-RUC-1760003410001-41357","GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO","es","2025-08-20T13:32:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CMIEZ-2025-001-84961","RE-PU-CMIEZ-2025-001-84961-2025-08-21T18:41:52.445Z-compiled","tender","EC-RUC-0760040130001-84961","CENTRO DE SALUD C - MATERNO INFANTIL Y EMERGENCIAS - ZARUMA","es","2025-08-21T13:48:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZGALAPAGOS-2025-001-183854","RE-PU-SZGALAPAGOS-2025-001-183854-2025-07-12T17:16:50.149Z-compiled","tender","EC-RUC-2060015340001-183854","SUBZONA GALAPAGOS","es","2025-07-12T12:22:12-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-UTMACH-2025-006-60177","RE-PU-UTMACH-2025-006-60177-2025-07-15T17:01:04.977Z-compiled","tender","EC-RUC-0760001580001-60177","Universidad Tecnica de Machala","es","2025-07-15T12:05:08-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-MIMG-2025-003-44856","RE-PU-MIMG-2025-003-44856-2025-07-22T17:04:48.566Z-compiled","tender","EC-RUC-0960000220001-44856","Municipalidad de Guayaquil","es","2025-07-22T12:11:52-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTN-2025-06-83514","RE-PU-UTN-2025-06-83514-2025-09-25T18:56:17.485Z-compiled","tender","EC-RUC-1060001070001-83514","Universidad Técnica del Norte","es","2025-09-25T14:03:51-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMAPS-2025-002-258814","RE-PU-EPMAPS-2025-002-258814-2025-07-17T17:04:03.037Z-compiled","tender","EC-RUC-1768154260001-258814","Empresa Pública Metropolitana de Agua Potable y Saneamiento","es","2025-07-17T12:05:46-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-ELEPCOSA-2025-018-32043","RE-PU-ELEPCOSA-2025-018-32043-2025-08-12T22:33:38.019Z-compiled","tender","EC-RUC-0590042110001-32043","EMPRESA ELECTRICA PROVINCIAL COTOPAXI S.A.","es","2025-08-12T18:23:57-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOCH-2025-10-53390","RE-PU-ESPOCH-2025-10-53390-2025-08-12T22:33:33.157Z-compiled","tender","EC-RUC-0660001250001-53390","ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO","es","2025-08-12T18:24:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADC-2025-24106-2616","RE-PU-GADC-2025-24106-2616-2025-08-12T22:33:35.717Z-compiled","tender","EC-RUC-0160000270001-2616","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CUENCA","es","2025-08-12T18:24:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCPZ-2025-013-2345","RE-PU-GADMCPZ-2025-013-2345-2025-08-15T17:45:58.990Z-compiled","tender","EC-RUC-1660000250001-2345","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PASTAZA","es","2025-08-15T12:52:58-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-022-54651","RE-PU-HCAM-2025-022-54651-2025-08-22T18:41:36.672Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-08-22T13:48:56-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HPAS-2025-003-29340","RE-PU-HPAS-2025-003-29340-2025-10-06T19:35:54.362Z-compiled","tender","EC-RUC-1768033550001-29340","HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ","es","2025-10-06T14:48:14-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-SEPS-2025-001-411160","RE-PU-SEPS-2025-001-411160-2025-07-18T17:01:57.389Z-compiled","tender","EC-RUC-1768164730001-411160","SUPERINTENDENCIA DE ECONOMIA POPULAR Y SOLIDARIA","es","2025-07-18T12:08:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UC-2025-001-30951","RE-PU-UC-2025-001-30951-2025-08-12T22:33:38.747Z-compiled","tender","EC-RUC-0160001240001-30951","UNIVERSIDAD DE CUENCA","es","2025-08-12T18:25:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOL-2025-005-26822","RE-PU-ESPOL-2025-005-26822-2025-08-30T19:07:35.004Z-compiled","tender","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","es","2025-08-30T14:13:12-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DIGMAT-2025-007-2465","RE-PU-DIGMAT-2025-007-2465-2025-07-15T17:01:06.305Z-compiled","tender","EC-RUC-1768011230001-2465","DIGMAT","es","2025-07-15T12:05:06-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EMAPASR-EP-2025-01-275027","RE-PU-EMAPASR-EP-2025-01-275027-2025-07-05T17:46:22.814Z-compiled","tender","EC-RUC-0760043740001-275027","EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON SANTA ROSA EMAPASR-EP","es","2025-07-05T12:52:06-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMAPAL-EP-2025-02-271329","RE-PU-EMAPAL-EP-2025-02-271329-2025-08-14T17:42:22.118Z-compiled","tender","EC-RUC-0360027190001-271329","EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO AMBIENTAL DEL CANTON AZOGUES","es","2025-08-14T12:49:10-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-IKIAM-2025-004-599302","RE-PU-IKIAM-2025-004-599302-2025-07-07T17:57:41.677Z-compiled","tender","EC-RUC-1768182040001-599302","UNIVERSIDAD REGIONAL AMAZÓNICA IKIAM","es","2025-07-07T12:58:22-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-GADGPA-2025-002-30745","RE-PU-GADGPA-2025-002-30745-2025-08-12T22:33:42.719Z-compiled","tender","EC-RUC-0160000190001-30745","GOBIERNO AUTÓNOMO DESCENTRALIZADO PROVINCIAL DEL AZUAY","es","2025-08-12T18:24:24-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMAR-2025-001-38602","RE-PU-GADMAR-2025-001-38602-2025-08-12T22:33:39.656Z-compiled","tender","EC-RUC-0760000420001-38602","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ARENILLAS","es","2025-08-12T18:24:26-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGSQ-2025-008-868544","RE-PU-HGSQ-2025-008-868544-2025-08-30T19:07:35.835Z-compiled","tender","EC-RUC-1768189800001-868544","Hospital General del Sur de Quito","es","2025-08-30T14:13:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMSERVINGEP-2025-0001-575548","RE-PU-EMSERVINGEP-2025-0001-575548-2025-08-12T22:33:34.906Z-compiled","tender","EC-RUC-1360084120001-575548","EMPRESA PUBLICA DE SERVICIOS GENERALES E INGENIERIA UTM","es","2025-08-12T18:24:01-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-FG-2025-002-71731","RE-PU-FG-2025-002-71731-2025-07-10T17:30:59.521Z-compiled","tender","EC-RUC-0968569700001-71731","FISCALIA DEL GUAYAS","es","2025-07-10T12:34:27-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-GADMUR-2025-005-2485","RE-PU-GADMUR-2025-005-2485-2025-07-16T16:57:22.625Z-compiled","tender","EC-RUC-1760003920001-2485","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON RUMIÑAHUI GADMUR","es","2025-07-16T12:03:58-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZT-2025-002-98040","RE-PU-SZT-2025-002-98040-2025-08-12T22:33:44.800Z-compiled","tender","EC-RUC-1865012680001-98040","SUBZONA TUNGURAHUA","es","2025-08-12T18:25:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CDPNM-2025-00001-180449","RE-PU-CDPNM-2025-00001-180449-2025-07-22T17:07:48.656Z-compiled","tender","EC-RUC-1360061690001-180449","DISTRITO MANTA","es","2025-07-22T12:11:50-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-GADC-2025-24108-2616","RE-PU-GADC-2025-24108-2616-2025-08-20T18:24:07.212Z-compiled","tender","EC-RUC-0160000270001-2616","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CUENCA","es","2025-08-20T13:32:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EENORTE-2025-054-3243","RE-PU-EENORTE-2025-054-3243-2025-08-25T18:48:34.722Z-compiled","tender","EC-RUC-1090051721001-3243","EMPRESA ELECTRICA REGIONAL NORTE S.A.","es","2025-08-25T13:54:44-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ETAPA-2025-05-312203","RE-PU-ETAPA-2025-05-312203-2025-09-25T18:56:22.512Z-compiled","tender","EC-RUC-0160050020001-312203","Empresa Pública Municipal de Telecomunicaciones, Agua Potable, Alcantarillado y Saneamiento de Cuenca ETAPA EP","es","2025-09-25T14:03:50-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGB-IESS-2025-001-102124","RE-PU-HGB-IESS-2025-001-102124-2025-07-02T17:42:50.558Z-compiled","tender","EC-RUC-1260027930001-102124","HOSPITAL GENERAL-BABAHOYO","es","2025-07-02T12:46:48-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-HGISD-2025-001-519694","RE-PU-HGISD-2025-001-519694-2025-07-23T17:00:48.270Z-compiled","tender","EC-RUC-2360006130001-519694","HOSPITAL GENERAL IESS SANTO DOMINGO","es","2025-07-23T12:08:31-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-IGM-2025-002-36136","RE-PU-IGM-2025-002-36136-2025-09-04T18:36:04.410Z-compiled","tender","EC-RUC-1768007200001-36136","INSTITUTO GEOGRAFICO MILITAR","es","2025-09-04T13:42:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UINPIAW23-2025-002-959480","RE-PU-UINPIAW23-2025-002-959480-2025-07-15T16:58:03.682Z-compiled","tender","EC-RUC-1768192190001-959480","UNIVERSIDAD INTERCULTURAL DE LAS NACIONALIDADES Y PUEBLOS INDIGENAS AMAWTAY WASI","es","2025-07-15T12:05:08-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GGADM-2025-00001-21627","RE-PU-GGADM-2025-00001-21627-2025-08-12T22:33:50.049Z-compiled","tender","EC-RUC-0160002480001-21627","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUACHAPALA","es","2025-08-12T18:24:34-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGSF-2025-004-390394","RE-PU-HGSF-2025-004-390394-2025-09-03T19:15:00.072Z-compiled","tender","EC-RUC-1768161120001-390394","HOSPITAL GENERAL- SAN FRANCISCO","es","2025-09-03T14:21:54-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTEQ-2025-01-74130","RE-PU-UTEQ-2025-01-74130-2025-08-12T22:33:32.991Z-compiled","tender","EC-RUC-1260001380001-74130","UNIVERSIDAD TECNICA ESTATAL DE QUEVEDO","es","2025-08-12T18:25:24-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ANDEC-2025-004-467908","RE-PU-ANDEC-2025-004-467908-2025-08-12T22:33:55.374Z-compiled","tender","EC-RUC-0990001340001-467908","ACERIAS NACIONALES DEL ECUADOR SOCIEDAD ANONIMA (A.N.D.E.C.)","es","2025-08-12T18:23:35-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-04246-238940","RE-PU-CELECEP-2025-04246-238940-2025-08-12T22:32:25.687Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-08-12T18:23:39-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-07064-238940","RE-PU-CELECEP-2025-07064-238940-2025-09-11T19:55:12.275Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-09-11T14:59:02-05:00","[""planning"",""tender"",""award""]"
